City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Vereeniging,ZA,2021-09-18 02:19:50,-26.6731,27.9261,54.84,80,0,11.36
297,Ketchikan,US,2021-09-18 02:19:50,55.3422,-131.6461,45.55,95,100,5.44
298,Clyde River,CA,2021-09-18 02:19:50,70.4692,-68.5914,29.26,77,77,4.68
299,Dalvik,IS,2021-09-18 02:19:51,65.9702,-18.5286,44.35,67,100,2.17
300,Altay,CN,2021-09-18 02:19:51,47.8667,88.1167,65.28,23,100,3.47
301,Vagur,FO,2021-09-18 02:19:51,61.4732,-6.8119,51.35,84,100,10.36
302,Cap Malheureux,MU,2021-09-18 02:19:51,-19.9842,57.6142,69.48,89,18,10.6
303,Saint-Augustin,CA,2021-09-18 02:19:52,51.226,-58.6502,54.34,82,70,17.05
304,San Jeronimo,PE,2021-09-18 02:19:52,-11.9472,-75.2829,51.78,70,53,2.01
305,Duki,PK,2021-09-18 02:19:52,30.1541,68.5728,79.47,37,0,4.32
306,Lagunas,PE,2021-09-18 02:19:52,-5.2269,-75.6753,74.89,83,99,1.88
307,Virginia Beach,US,2021-09-18 02:16:03,36.8529,-75.978,76.01,90,100,1.01
308,Kodinsk,RU,2021-09-18 02:19:52,58.6881,99.1844,49.68,61,87,5.5
309,Linjiang,CN,2021-09-18 02:19:53,41.8069,126.9078,73.54,52,16,1.52
310,Belyy Yar,RU,2021-09-18 02:19:53,53.6039,91.3903,58.39,57,89,4.74
311,Samarai,PG,2021-09-18 02:19:53,-10.6167,150.6667,78.44,84,100,19.39
312,Yarensk,RU,2021-09-18 02:19:53,62.1675,49.0916,37.69,83,97,9.8
313,Pokhara,NP,2021-09-18 02:17:25,28.2333,83.9833,73.9,72,1,0.49
314,Milledgeville,US,2021-09-18 02:19:54,33.0801,-83.2321,77.49,94,100,2.59
315,Iqaluit,CA,2021-09-18 02:19:54,63.7506,-68.5145,34.21,72,91,15.03
316,Nabire,ID,2021-09-18 02:19:54,-3.3667,135.4833,77.18,91,100,2.35
317,Praia Da Vitoria,PT,2021-09-18 02:19:54,38.7333,-27.0667,67.75,79,100,4.9
318,Nikolo-Pavlovskoye,RU,2021-09-18 02:19:55,57.7831,60.0578,34.21,92,100,6.55
319,Praia,CV,2021-09-18 02:19:55,14.9215,-23.5087,78.04,84,95,10.04
320,Talnakh,RU,2021-09-18 02:19:55,69.4865,88.3972,40.48,64,93,4.25
321,Koyelga,RU,2021-09-18 02:19:55,54.6522,60.9049,40.62,83,100,6.29
322,Sladkovo,RU,2021-09-18 02:19:56,55.5284,70.3385,40.46,80,100,11.54
323,Chuy,UY,2021-09-18 02:19:56,-33.6971,-53.4616,54.64,97,5,6.02
324,Puerto Escondido,MX,2021-09-18 02:19:56,15.85,-97.0667,80.15,86,100,3.11
325,Kamenka,RU,2021-09-18 02:19:56,51.3223,42.7678,45.61,69,100,8.08
326,Vigrestad,NO,2021-09-18 02:19:56,58.5667,5.7,55.99,70,99,19.93
327,Nurota,UZ,2021-09-18 02:19:57,40.5614,65.6886,75.72,13,0,5.66
328,Alpena,US,2021-09-18 02:19:57,45.0617,-83.4327,66.94,88,99,1.99
329,Gayeri,BF,2021-09-18 02:19:57,12.6497,0.4931,77.16,71,96,6.62
330,Shahrud,IR,2021-09-18 02:19:57,36.4182,54.9763,63.3,63,0,7.38
331,Nikolayevsk-Na-Amure,RU,2021-09-18 02:19:58,53.1406,140.73,58.95,50,17,9.69
332,Khasan,RU,2021-09-18 02:19:58,42.4308,130.6434,71.15,59,0,6.24
333,Gravdal,NO,2021-09-18 02:19:58,68.1214,13.5031,48.94,80,93,12.57
334,Luan,CH,2021-09-18 02:19:58,46.3592,6.9759,54.91,92,1,3.27
335,Imeni Poliny Osipenko,RU,2021-09-18 02:19:59,52.4201,136.4853,56.28,44,98,13.27
336,Camopi,GF,2021-09-18 02:19:59,3.1655,-52.3158,70.54,99,95,1.63
337,Walvis Bay,NA,2021-09-18 02:19:59,-22.9575,14.5053,53.1,91,0,6.15
338,Udalguri,IN,2021-09-18 02:19:59,26.7667,92.1333,75.38,97,100,4.74
339,Leningradskiy,RU,2021-09-18 02:20:00,69.3833,178.4167,31.91,99,100,2.98
340,Sao Paulo De Olivenca,BR,2021-09-18 02:20:00,-3.3783,-68.8725,72.61,98,100,2.35
341,Mozarlandia,BR,2021-09-18 02:20:00,-14.7447,-50.5706,83.91,21,0,7.25
342,Rocha,UY,2021-09-18 02:20:00,-34.4833,-54.3333,50.99,97,1,5.86
343,Chimbote,PE,2021-09-18 02:20:01,-9.0853,-78.5783,61.61,86,98,9.22
344,Roebourne,AU,2021-09-18 02:20:01,-20.7833,117.1333,80.74,23,0,21.81
345,Axim,GH,2021-09-18 02:20:01,4.8699,-2.2405,75.07,93,59,6.58
346,Rio Verde De Mato Grosso,BR,2021-09-18 02:20:01,-18.9181,-54.8442,89.69,24,92,2.1
347,Katherine,AU,2021-09-18 02:20:02,-14.4667,132.2667,95.0,14,74,10.25
348,Sakakah,SA,2021-09-18 02:20:05,29.9697,40.2064,78.48,29,0,13.38
349,Ipoh,MY,2021-09-18 02:20:05,4.5841,101.0829,81.66,82,85,0.89
350,Sabha,LY,2021-09-18 02:20:05,27.0377,14.4283,77.14,25,0,12.66
351,Yulara,AU,2021-09-18 02:20:06,-25.2406,130.9889,72.9,23,0,17.27
352,Tilichiki,RU,2021-09-18 02:20:06,60.4667,166.1,52.75,62,99,4.97
353,Bemidji,US,2021-09-18 02:19:13,47.4736,-94.8803,47.64,90,53,3.13
354,Chalinze,TZ,2021-09-18 02:20:06,-6.6378,38.354,68.23,89,8,0.83
355,Turtas,RU,2021-09-18 02:20:06,58.9417,69.1325,37.74,87,100,12.71
356,Raga,SS,2021-09-18 02:20:07,8.4596,25.678,65.93,95,100,3.74
357,Englewood,US,2021-09-18 02:15:42,39.6478,-104.9878,67.51,53,2,3.85
358,Ossora,RU,2021-09-18 02:20:07,59.2353,163.0719,57.96,64,9,4.65
359,Ulaanbaatar,MN,2021-09-18 02:18:24,47.9077,106.8832,58.08,60,40,0.76
360,Fukue,JP,2021-09-18 02:20:07,32.6881,128.8419,76.06,75,79,15.19
361,Diamantino,BR,2021-09-18 02:20:07,-14.4086,-56.4461,82.06,25,1,2.84
362,Touros,BR,2021-09-18 02:20:08,-5.1989,-35.4608,76.95,79,100,16.02
363,Quatre Cocos,MU,2021-09-18 02:20:08,-20.2078,57.7625,69.1,87,12,8.7
364,Yeniseysk,RU,2021-09-18 02:20:08,58.4497,92.1703,53.1,79,100,12.77
365,Calvia,ES,2021-09-18 02:20:08,39.5657,2.5062,70.92,88,0,7.16
366,Whittlesea,ZA,2021-09-18 02:20:09,-32.1759,26.8244,39.65,86,54,4.79
367,Burnie,AU,2021-09-18 02:20:09,-41.0667,145.9167,50.95,76,28,19.44
368,Galdar,ES,2021-09-18 02:20:09,28.147,-15.6502,72.7,78,70,14.38
369,Concepcion Del Uruguay,AR,2021-09-18 02:20:09,-32.4825,-58.2372,58.82,81,3,7.38
370,Ballina,AU,2021-09-18 02:20:10,-28.8667,153.5667,77.77,54,20,16.67
371,Nancha,CN,2021-09-18 02:20:10,47.1333,129.2667,56.68,72,100,6.15
372,Kasempa,ZM,2021-09-18 02:20:10,-13.4584,25.8338,68.13,29,8,5.79
373,Yaan,NG,2021-09-18 02:20:10,7.3833,8.5667,73.51,95,100,3.11
374,Prince Rupert,CA,2021-09-18 02:20:10,54.3161,-130.3201,46.13,91,100,9.31
375,Neftcala,AZ,2021-09-18 02:20:11,39.3742,49.2472,67.91,68,0,13.18
376,Wad Madani,SD,2021-09-18 02:20:11,14.4012,33.5199,78.15,69,85,2.35
377,Ostersund,SE,2021-09-18 02:20:11,63.1792,14.6357,41.16,76,100,7.52
378,Saquarema,BR,2021-09-18 02:20:12,-22.92,-42.5103,68.54,94,82,9.33
379,New Glasgow,CA,2021-09-18 02:15:43,45.5834,-62.6486,65.79,96,6,9.42
380,Coquimbo,CL,2021-09-18 02:20:12,-29.9533,-71.3436,54.81,88,16,1.32
381,Talcahuano,CL,2021-09-18 02:15:19,-36.7167,-73.1167,50.9,90,100,10.36
382,Qingyuan,CN,2021-09-18 02:20:12,23.7,113.0333,85.12,75,17,3.67
383,Ust-Maya,RU,2021-09-18 02:20:12,60.4167,134.5333,44.64,75,100,1.54
384,Thinadhoo,MV,2021-09-18 02:20:13,0.5333,72.9333,82.53,72,68,3.89
385,Mehamn,NO,2021-09-18 02:20:13,71.0357,27.8492,40.23,81,9,10.02
386,Bud,US,2021-09-18 02:20:13,39.447,-86.1758,74.98,88,0,1.25
387,Worcester,US,2021-09-18 02:20:13,42.3334,-71.8328,64.83,91,98,3.22
388,Peachland,CA,2021-09-18 02:16:33,49.7665,-119.7357,57.52,68,100,3.4
389,Olafsvik,IS,2021-09-18 02:20:13,64.8945,-23.7142,44.6,65,100,6.96
390,Ngama,TD,2021-09-18 02:20:14,11.7833,17.1667,77.11,76,100,9.35
391,Iskateley,RU,2021-09-18 02:20:14,67.6803,53.1512,39.29,77,96,16.73
392,Salalah,OM,2021-09-18 02:20:14,17.0151,54.0924,78.75,91,98,4.63
393,Kysyl-Syr,RU,2021-09-18 02:20:14,63.8986,122.7617,41.99,62,79,12.21
394,Tazovskiy,RU,2021-09-18 02:20:15,67.4667,78.7,41.72,92,100,23.8
395,Norman Wells,CA,2021-09-18 02:20:13,65.282,-126.8329,49.57,66,100,9.57
396,Kumluca,TR,2021-09-18 02:20:15,36.3703,30.2869,75.88,27,0,5.88
397,Kropotkin,RU,2021-09-18 02:20:15,45.4375,40.5756,53.42,76,2,3.96
398,Hrusovany Nad Jevisovkou,CZ,2021-09-18 02:20:15,48.8299,16.4027,60.21,94,99,1.01
399,Aleksandrovskoye,RU,2021-09-18 02:20:16,44.7142,43.0008,49.3,79,10,4.59
400,Birobidzhan,RU,2021-09-18 02:20:16,48.8,132.95,62.4,30,27,13.8
401,Mazyr,BY,2021-09-18 02:20:16,52.0495,29.2456,50.65,95,100,14.25
402,Kudat,MY,2021-09-18 02:20:16,6.8837,116.8477,83.32,65,85,3.42
403,Deception Bay,AU,2021-09-18 02:20:17,-27.2,153.0333,80.42,53,2,12.48
404,Igunga,TZ,2021-09-18 02:20:17,-4.2833,33.8833,76.75,47,89,4.14
405,Winnemucca,US,2021-09-18 02:20:17,40.973,-117.7357,71.11,13,0,7.74
406,Lorengau,PG,2021-09-18 02:20:17,-2.0226,147.2712,85.24,69,94,10.71
407,Mango,US,2021-09-18 02:20:17,27.9797,-82.3065,79.88,96,100,1.01
408,Viru,PE,2021-09-18 02:17:16,-8.4167,-78.75,64.6,79,66,3.22
409,Atar,MR,2021-09-18 02:20:18,20.5169,-13.0499,86.72,42,99,4.9
410,Lichinga,MZ,2021-09-18 02:20:18,-13.3128,35.2406,63.72,56,5,4.0
411,Haridwar,IN,2021-09-18 02:20:18,29.9667,78.1667,75.06,74,0,2.26
412,Las Vegas,US,2021-09-18 02:16:03,36.175,-115.1372,89.42,29,31,4.0
413,Grand Gaube,MU,2021-09-18 02:20:18,-20.0064,57.6608,69.39,89,18,10.76
414,Kosh-Agach,RU,2021-09-18 02:20:19,50.0,88.6667,47.62,43,100,1.97
415,Wajir,KE,2021-09-18 02:20:19,1.7471,40.0573,73.71,65,77,12.53
416,Bardiyah,LY,2021-09-18 02:20:19,31.7561,25.0865,75.45,77,0,14.16
417,Senno,RU,2021-09-18 02:20:19,59.5336,33.9167,42.24,70,100,3.47
418,Pimenta Bueno,BR,2021-09-18 02:20:20,-11.6725,-61.1936,83.14,48,33,1.3
419,Guerrero Negro,MX,2021-09-18 02:16:09,27.9769,-114.0611,69.84,79,19,17.85
420,Karpathos,GR,2021-09-18 02:20:20,35.507,27.2132,75.9,66,0,8.79
421,Brae,GB,2021-09-18 02:20:20,60.3964,-1.353,54.59,97,100,10.71
422,Bitung,ID,2021-09-18 02:20:20,1.4451,125.1824,82.72,75,73,13.15
423,Kirkwall,GB,2021-09-18 02:20:21,58.9848,-2.9587,52.97,92,72,6.31
424,Fort Nelson,CA,2021-09-18 02:20:21,58.8053,-122.7002,50.23,58,100,1.34
425,Narsaq,GL,2021-09-18 02:20:21,60.9167,-46.05,37.56,79,99,1.45
426,Nome,US,2021-09-18 02:20:21,64.5011,-165.4064,40.15,82,100,14.12
427,Kruisfontein,ZA,2021-09-18 02:20:22,-34.0033,24.7314,44.89,87,0,4.88
428,Mayo,US,2021-09-18 02:20:22,38.8876,-76.5119,75.16,93,13,5.01
429,Chokurdakh,RU,2021-09-18 02:20:22,70.6333,147.9167,35.29,61,97,12.12
430,Santa Rosa,PH,2021-09-18 02:20:22,14.3122,121.1114,87.1,74,88,8.9
431,Chakrata,IN,2021-09-18 02:20:23,30.7,77.85,60.64,86,24,3.44
432,Katobu,ID,2021-09-18 02:20:23,-4.9408,122.5276,84.69,57,100,8.14
433,Oranjestad,AW,2021-09-18 02:20:13,12.524,-70.027,83.08,83,0,24.74
434,Gimli,CA,2021-09-18 02:20:23,50.6336,-96.9907,50.43,57,98,1.3
435,Aasiaat,GL,2021-09-18 02:20:23,68.7098,-52.8699,16.41,74,3,7.14
436,Hami,CN,2021-09-18 02:20:23,42.8,93.45,73.89,28,21,7.23
437,Cockburn Town,TC,2021-09-18 02:19:48,21.4612,-71.1419,82.94,78,81,18.7
438,San Rafael,AR,2021-09-18 02:16:29,-34.6177,-68.3301,62.8,26,0,8.46
439,La Asuncion,VE,2021-09-18 02:20:24,11.0333,-63.8628,80.69,83,98,14.74
440,Komsomolskiy,UZ,2021-09-18 02:18:16,40.4272,71.7189,70.36,21,0,1.07
441,Tonj,SS,2021-09-18 02:20:24,7.2737,28.6822,69.8,97,100,0.96
442,Sioux Lookout,CA,2021-09-18 02:20:24,50.1001,-91.917,44.33,80,14,5.73
443,Tommot,RU,2021-09-18 02:20:25,58.9564,126.2925,39.83,88,100,15.9
444,Dickinson,US,2021-09-18 02:20:25,29.4608,-95.0513,83.16,88,0,5.12
445,Buta,CD,2021-09-18 02:20:25,2.7858,24.73,66.94,99,99,2.33
446,Tshikapa,CD,2021-09-18 02:20:25,-6.4167,20.8,71.62,84,12,3.2
447,Bull Savanna,JM,2021-09-18 02:20:25,17.8868,-77.5902,78.08,84,77,6.76
448,Dembi Dolo,ET,2021-09-18 02:20:26,8.5333,34.8,56.57,97,97,2.73
449,Mareeba,AU,2021-09-18 02:20:26,-17.0,145.4333,78.48,52,0,11.3
450,Sola,VU,2021-09-18 02:20:26,-13.8833,167.55,79.84,79,11,18.52
451,Shakawe,BW,2021-09-18 02:20:26,-18.3667,21.85,62.96,17,0,5.53
452,Ballitoville,ZA,2021-09-18 02:20:27,-29.539,31.2144,57.24,73,58,9.31
453,Mahajanga,MG,2021-09-18 02:20:27,-15.7167,46.3167,72.97,82,38,7.92
454,Swakopmund,NA,2021-09-18 02:20:27,-22.6833,14.5333,52.99,85,0,1.99
455,Igarka,RU,2021-09-18 02:20:27,67.4667,86.5833,44.22,84,100,20.8
456,Beira,MZ,2021-09-18 02:20:28,-19.8436,34.8389,71.13,82,100,20.38
457,Aranos,NA,2021-09-18 02:20:28,-24.1333,19.1167,55.13,21,0,10.13
458,Qena,EG,2021-09-18 02:20:28,26.1615,32.7183,77.13,39,0,5.17
459,Uspenka,UA,2021-09-18 02:20:28,48.3903,39.1619,54.0,56,83,6.33
460,Ponta Delgada,PT,2021-09-18 02:20:28,37.7333,-25.6667,66.97,77,64,6.06
461,Burley,US,2021-09-18 02:20:29,42.5357,-113.7928,66.67,19,0,2.53
462,Orotukan,RU,2021-09-18 02:20:29,62.2667,151.7,53.15,54,100,21.18
463,Makakilo City,US,2021-09-18 02:20:29,21.3469,-158.0858,80.69,70,100,18.9
464,Okha,RU,2021-09-18 02:20:29,53.5739,142.9478,58.46,63,75,13.42
465,Udarnyy,RU,2021-09-18 02:20:30,54.3409,42.8611,32.63,92,4,3.96
466,Sosnovo-Ozerskoye,RU,2021-09-18 02:20:30,52.5249,111.5418,50.88,52,73,8.59
467,Cairns,AU,2021-09-18 02:20:30,-16.9167,145.7667,83.1,57,78,1.99
468,Koungheul,SN,2021-09-18 02:20:30,13.9833,-14.8,75.51,95,100,7.83
469,Hof,DE,2021-09-18 02:20:31,50.3167,11.9167,54.63,86,91,4.65
470,Oranjemund,NA,2021-09-18 02:20:31,-28.55,16.4333,57.16,72,0,5.88
471,Moerai,PF,2021-09-18 02:20:31,-22.4333,-151.3333,72.18,68,2,16.37
472,Tuscaloosa,US,2021-09-18 02:16:46,33.2098,-87.5692,76.89,97,45,4.25
473,Bridlington,GB,2021-09-18 02:20:31,54.0831,-0.1919,61.9,84,100,6.2
474,Cooma,AU,2021-09-18 02:20:32,-36.2333,149.1333,58.77,53,27,18.59
475,Zachary,US,2021-09-18 02:20:32,30.6485,-91.1565,79.74,97,100,5.23
476,Banda Aceh,ID,2021-09-18 02:20:32,5.5577,95.3222,83.86,71,71,5.23
477,Kahului,US,2021-09-18 02:17:56,20.8947,-156.47,83.97,79,90,14.97
478,Mizan Teferi,ET,2021-09-18 02:20:32,6.9833,35.5833,59.61,98,97,1.28
479,Pascagoula,US,2021-09-18 02:20:33,30.3658,-88.5561,76.5,100,100,10.16
480,Bhimunipatnam,IN,2021-09-18 02:20:33,17.8833,83.4333,81.59,77,100,4.16
481,Shubarshi,KZ,2021-09-18 02:20:33,48.5872,57.1869,41.29,72,0,6.58
482,Marsh Harbour,BS,2021-09-18 02:20:33,26.5412,-77.0636,83.75,70,14,6.04
483,Price,US,2021-09-18 02:20:04,39.5994,-110.8107,70.12,17,0,2.51
484,Puerto Baquerizo Moreno,EC,2021-09-18 02:20:33,-0.9,-89.6,68.41,91,100,10.07
485,Snina,SK,2021-09-18 02:20:34,48.9886,22.151,56.34,87,92,3.56
486,Dawei,MM,2021-09-18 02:20:34,14.0833,98.2,81.45,78,31,0.6
487,Yanam,IN,2021-09-18 02:20:34,16.7333,82.2167,80.15,84,99,3.51
488,Jalu,LY,2021-09-18 02:20:34,29.0331,21.5482,75.52,35,0,7.25
489,Russell,US,2021-09-18 02:20:35,32.3502,-85.1999,75.79,93,100,1.63
490,Avera,US,2021-09-18 02:20:35,33.194,-82.5271,75.74,62,100,4.85
491,Cabedelo,BR,2021-09-18 02:20:35,-6.9811,-34.8339,75.87,80,77,15.3
492,Basco,PH,2021-09-18 02:20:35,20.4487,121.9702,84.36,77,72,12.66
493,Am Timan,TD,2021-09-18 02:20:36,11.0297,20.2827,69.12,97,100,7.43
494,Kulhudhuffushi,MV,2021-09-18 02:20:36,6.6221,73.07,81.93,78,75,11.92
495,Belaya Gora,RU,2021-09-18 02:20:36,68.5333,146.4167,39.33,91,100,13.62
496,Muhos,FI,2021-09-18 02:20:36,64.808,25.9931,39.88,83,100,3.56
497,Cedar City,US,2021-09-18 02:20:37,37.6775,-113.0619,69.4,30,12,4.5
498,Nizhniy Tsasuchey,RU,2021-09-18 02:20:37,50.5167,115.1333,47.98,55,100,9.1
499,Shingu,JP,2021-09-18 02:20:37,33.7333,135.9833,78.91,82,98,7.27
500,Williamsport,US,2021-09-18 02:15:48,41.2412,-77.0011,69.53,97,25,1.01
501,Bekhtery,UA,2021-09-18 02:20:37,46.251,32.2927,68.09,74,100,15.26
502,Aklavik,CA,2021-09-18 02:20:37,68.2191,-135.0107,42.82,83,100,9.84
503,Barra,BR,2021-09-18 02:20:38,-11.0894,-43.1417,77.76,45,4,9.19
504,Vanavara,RU,2021-09-18 02:20:38,60.34,102.2797,46.08,55,64,8.16
505,Tarauaca,BR,2021-09-18 02:20:38,-8.1614,-70.7656,74.52,82,12,2.55
506,San-Pedro,CI,2021-09-18 02:20:38,4.7485,-6.6363,74.28,95,75,6.64
507,Huilong,CN,2021-09-18 02:20:39,31.8111,121.655,82.98,69,0,3.18
508,Pochutla,MX,2021-09-18 02:20:39,15.7432,-96.4661,78.82,89,100,2.64
509,Palmer,US,2021-09-18 02:20:39,42.1584,-72.3287,68.99,79,84,4.45
510,Zhigansk,RU,2021-09-18 02:20:39,66.7697,123.3711,38.62,89,100,15.3
511,Kilindoni,TZ,2021-09-18 02:20:40,-7.9139,39.6668,75.83,78,28,8.1
512,Fuxin,CN,2021-09-18 02:20:40,42.0156,121.6589,73.0,45,78,1.74
513,Korla,CN,2021-09-18 02:20:40,41.7597,86.1469,72.73,29,0,4.23
514,Suileng,CN,2021-09-18 02:20:40,47.25,127.0833,56.59,68,100,14.27
515,Wilmington,US,2021-09-18 02:18:27,34.2257,-77.9447,79.86,85,100,4.81
516,Provideniya,RU,2021-09-18 02:20:41,64.3833,-173.3,43.68,66,99,12.91
517,Douentza,ML,2021-09-18 02:20:41,14.9951,-2.9517,84.0,51,100,2.42
518,High Level,CA,2021-09-18 02:20:41,58.5169,-117.136,50.67,59,100,8.7
519,Honiara,SB,2021-09-18 02:20:41,-9.4333,159.95,86.41,68,94,12.55
520,Krasnomayskiy,RU,2021-09-18 02:20:41,57.6194,34.4099,35.29,89,80,3.67
521,Unecha,RU,2021-09-18 02:20:42,52.8459,32.6739,44.91,96,100,19.24
522,Ca Mau,VN,2021-09-18 02:20:42,9.1769,105.15,85.48,70,85,0.81
523,Najran,SA,2021-09-18 02:20:42,17.4924,44.1277,74.41,18,11,4.83
524,Washington,US,2021-09-18 02:17:49,47.5001,-120.5015,59.92,54,100,2.48
525,Nynashamn,SE,2021-09-18 02:20:42,58.9034,17.9479,51.12,66,93,15.14
526,Kagoro,NG,2021-09-18 02:20:43,9.6,8.3833,67.55,94,100,2.91
527,Broken Hill,AU,2021-09-18 02:20:43,-31.95,141.4333,62.19,31,0,14.63
528,Amapa,BR,2021-09-18 02:20:43,1.0,-52.0,72.16,97,100,3.2
529,Varhaug,NO,2021-09-18 02:20:43,58.6147,5.6457,55.89,69,98,19.04
530,Awjilah,LY,2021-09-18 02:20:44,29.1081,21.2869,75.4,40,0,6.53
531,Bacong,PH,2021-09-18 02:19:37,9.2464,123.2956,86.23,68,71,3.78
532,Diego De Almagro,CL,2021-09-18 02:20:44,-26.3667,-70.05,59.7,35,0,1.66
533,Dingle,PH,2021-09-18 02:20:44,10.9995,122.6711,82.53,79,100,4.72
534,Evensk,RU,2021-09-18 02:20:44,61.95,159.2333,48.16,90,100,10.38
535,Salamiyah,SY,2021-09-18 02:20:45,35.0113,37.0532,65.73,75,0,4.52
536,Meadow Lake,US,2021-09-18 02:20:45,34.8014,-106.5436,82.47,19,0,2.37
537,Dmytrivka,UA,2021-09-18 02:20:45,45.9717,28.9864,64.09,86,100,8.7
538,Menongue,AO,2021-09-18 02:20:45,-14.6585,17.691,59.86,25,23,3.24
539,Boende,CD,2021-09-18 02:20:46,-0.2167,20.8667,69.89,88,90,2.98
540,Lhokseumawe,ID,2021-09-18 02:20:46,5.1801,97.1507,81.95,77,100,3.58
541,Abancay,PE,2021-09-18 02:20:46,-13.6339,-72.8814,58.51,87,81,3.51
542,Taltal,CL,2021-09-18 02:20:46,-25.4,-70.4833,59.79,73,17,3.96
543,Umm Lajj,SA,2021-09-18 02:20:47,25.0213,37.2685,79.79,73,90,6.64
544,Halifax,CA,2021-09-18 02:19:29,44.6453,-63.5724,64.69,94,40,1.99
545,Husavik,IS,2021-09-18 02:20:47,66.0449,-17.3389,42.49,87,100,1.01
546,Poindimie,NC,2021-09-18 02:20:47,-20.9333,165.3333,75.58,45,0,12.33
547,Muros,ES,2021-09-18 02:20:47,42.7762,-9.0603,59.23,95,2,5.26
548,Sobolevo,RU,2021-09-18 02:20:47,54.4299,31.8996,39.63,74,100,17.27
549,Kallaste,EE,2021-09-18 02:20:48,58.655,27.1592,39.29,70,100,15.88
550,Podgorica,ME,2021-09-18 02:20:48,42.4411,19.2636,68.5,85,83,2.3
551,Flinders,AU,2021-09-18 02:20:48,-34.5833,150.8552,74.05,57,96,1.01
552,Faya,SA,2021-09-18 02:20:48,18.3851,42.4509,65.98,54,35,2.73
